Index              V(1)           V(2)           V(3)           V(4)
2330    3.50000000e+00   4.50000000e+00   5.52500000e+01   2.76250000e+01   
2331    3.60000000e+00   4.50000000e+00   5.62500000e+01   2.81250000e+01   
2332    3.70000000e+00   4.50000000e+00   5.72500000e+01   2.86250000e+01   
2333    3.80000000e+00   4.50000000e+00   5.82500000e+01   2.91250000e+01   
2334    3.90000000e+00   4.50000000e+00   5.92500000e+01   2.96250000e+01   
2335    4.00000000e+00   4.50000000e+00   6.02500000e+01   3.01250000e+01   
2336    4.10000000e+00   4.50000000e+00   6.12500000e+01   3.06250000e+01   
2337    4.20000000e+00   4.50000000e+00   6.22500000e+01   3.11250000e+01   
2338    4.30000000e+00   4.50000000e+00   6.32500000e+01   3.16250000e+01   
2339    4.40000000e+00   4.50000000e+00   6.42500000e+01   3.21250000e+01   
2340    4.50000000e+00   4.50000000e+00   6.52500000e+01   3.26250000e+01   
2341    4.60000000e+00   4.50000000e+00   6.62500000e+01   3.31250000e+01   
2342    4.70000000e+00   4.50000000e+00   6.72500000e+01   3.36250000e+01   
2343    4.80000000e+00   4.50000000e+00   6.82500000e+01   3.41250000e+01   
2344    4.90000000e+00   4.50000000e+00   6.92500000e+01   3.46250000e+01   
2345    5.00000000e+00   4.50000000e+00   7.02500000e+01   3.51250000e+01   
2346    0.00000000e+00   4.60000000e+00   2.11600000e+01   1.05800000e+01   
2347    1.00000000e-01   4.60000000e+00   2.21600000e+01   1.10800000e+01   
2348    2.00000000e-01   4.60000000e+00   2.31600000e+01   1.15800000e+01   
2349    3.00000000e-01   4.60000000e+00   2.41600000e+01   1.20800000e+01   
2350    4.00000000e-01   4.60000000e+00   2.51600000e+01   1.25800000e+01   
2351    5.00000000e-01   4.60000000e+00   2.61600000e+01   1.30800000e+01   
2352    6.00000000e-01   4.60000000e+00   2.71600000e+01   1.35800000e+01   
2353    7.00000000e-01   4.60000000e+00   2.81600000e+01   1.40800000e+01   
2354    8.00000000e-01   4.60000000e+00   2.91600000e+01   1.45800000e+01   
2355    9.00000000e-01   4.60000000e+00   3.01600000e+01   1.50800000e+01   
2356    1.00000000e+00   4.60000000e+00   3.11600000e+01   1.55800000e+01   
2357    1.10000000e+00   4.60000000e+00   3.21600000e+01   1.60800000e+01   
2358    1.20000000e+00   4.60000000e+00   3.31600000e+01   1.65800000e+01   
2359    1.30000000e+00   4.60000000e+00   3.41600000e+01   1.70800000e+01   
2360    1.40000000e+00   4.60000000e+00   3.51600000e+01   1.75800000e+01   
2361    1.50000000e+00   4.60000000e+00   3.61600000e+01   1.80800000e+01   
2362    1.60000000e+00   4.60000000e+00   3.71600000e+01   1.85800000e+01   
2363    1.70000000e+00   4.60000000e+00   3.81600000e+01   1.90800000e+01   
2364    1.80000000e+00   4.60000000e+00   3.91600000e+01   1.95800000e+01   
2365    1.90000000e+00   4.60000000e+00   4.01600000e+01   2.00800000e+01   
2366    2.00000000e+00   4.60000000e+00   4.11600000e+01   2.05800000e+01   
2367    2.10000000e+00   4.60000000e+00   4.21600000e+01   2.10800000e+01   
2368    2.20000000e+00   4.60000000e+00   4.31600000e+01   2.15800000e+01   
2369    2.30000000e+00   4.60000000e+00   4.41600000e+01   2.20800000e+01   
2370    2.40000000e+00   4.60000000e+00   4.51600000e+01   2.25800000e+01   
2371    2.50000000e+00   4.60000000e+00   4.61600000e+01   2.30800000e+01   
2372    2.60000000e+00   4.60000000e+00   4.71600000e+01   2.35800000e+01   
2373    2.70000000e+00   4.60000000e+00   4.81600000e+01   2.40800000e+01   
2374    2.80000000e+00   4.60000000e+00   4.91600000e+01   2.45800000e+01   
2375    2.90000000e+00   4.60000000e+00   5.01600000e+01   2.50800000e+01   
2376    3.00000000e+00   4.60000000e+00   5.11600000e+01   2.55800000e+01   
2377    3.10000000e+00   4.60000000e+00   5.21600000e+01   2.60800000e+01   
2378    3.20000000e+00   4.60000000e+00   5.31600000e+01   2.65800000e+01   
2379    3.30000000e+00   4.60000000e+00   5.41600000e+01   2.70800000e+01   
2380    3.40000000e+00   4.60000000e+00   5.51600000e+01   2.75800000e+01   
2381    3.50000000e+00   4.60000000e+00   5.61600000e+01   2.80800000e+01   
2382    3.60000000e+00   4.60000000e+00   5.71600000e+01   2.85800000e+01   
2383    3.70000000e+00   4.60000000e+00   5.81600000e+01   2.90800000e+01   
2384    3.80000000e+00   4.60000000e+00   5.91600000e+01   2.95800000e+01   
2385    3.90000000e+00   4.60000000e+00   6.01600000e+01   3.00800000e+01   
2386    4.00000000e+00   4.60000000e+00   6.11600000e+01   3.05800000e+01   
2387    4.10000000e+00   4.60000000e+00   6.21600000e+01   3.10800000e+01   
2388    4.20000000e+00   4.60000000e+00   6.31600000e+01   3.15800000e+01   
2389    4.30000000e+00   4.60000000e+00   6.41600000e+01   3.20800000e+01   
2390    4.40000000e+00   4.60000000e+00   6.51600000e+01   3.25800000e+01   
2391    4.50000000e+00   4.60000000e+00   6.61600000e+01   3.30800000e+01   
2392    4.60000000e+00   4.60000000e+00   6.71600000e+01   3.35800000e+01   
2393    4.70000000e+00   4.60000000e+00   6.81600000e+01   3.40800000e+01   
2394    4.80000000e+00   4.60000000e+00   6.91600000e+01   3.45800000e+01   
2395    4.90000000e+00   4.60000000e+00   7.01600000e+01   3.50800000e+01   
2396    5.00000000e+00   4.60000000e+00   7.11600000e+01   3.55800000e+01   
2397    0.00000000e+00   4.70000000e+00   2.20900000e+01   1.10450000e+01   
2398    1.00000000e-01   4.70000000e+00   2.30900000e+01   1.15450000e+01   
2399    2.00000000e-01   4.70000000e+00   2.40900000e+01   1.20450000e+01   
2400    3.00000000e-01   4.70000000e+00   2.50900000e+01   1.25450000e+01   
2401    4.00000000e-01   4.70000000e+00   2.60900000e+01   1.30450000e+01   
2402    5.00000000e-01   4.70000000e+00   2.70900000e+01   1.35450000e+01   
2403    6.00000000e-01   4.70000000e+00   2.80900000e+01   1.40450000e+01   
2404    7.00000000e-01   4.70000000e+00   2.90900000e+01   1.45450000e+01   
2405    8.00000000e-01   4.70000000e+00   3.00900000e+01   1.50450000e+01   
2406    9.00000000e-01   4.70000000e+00   3.10900000e+01   1.55450000e+01   
2407    1.00000000e+00   4.70000000e+00   3.20900000e+01   1.60450000e+01   
2408    1.10000000e+00   4.70000000e+00   3.30900000e+01   1.65450000e+01   
2409    1.20000000e+00   4.70000000e+00   3.40900000e+01   1.70450000e+01   
2410    1.30000000e+00   4.70000000e+00   3.50900000e+01   1.75450000e+01   
2411    1.40000000e+00   4.70000000e+00   3.60900000e+01   1.80450000e+01   
2412    1.50000000e+00   4.70000000e+00   3.70900000e+01   1.85450000e+01   
2413    1.60000000e+00   4.70000000e+00   3.80900000e+01   1.90450000e+01   
2414    1.70000000e+00   4.70000000e+00   3.90900000e+01   1.95450000e+01   
2415    1.80000000e+00   4.70000000e+00   4.00900000e+01   2.00450000e+01   
2416    1.90000000e+00   4.70000000e+00   4.10900000e+01   2.05450000e+01   
2417    2.00000000e+00   4.70000000e+00   4.20900000e+01   2.10450000e+01   
2418    2.10000000e+00   4.70000000e+00   4.30900000e+01   2.15450000e+01   
2419    2.20000000e+00   4.70000000e+00   4.40900000e+01   2.20450000e+01   
2420    2.30000000e+00   4.70000000e+00   4.50900000e+01   2.25450000e+01   
2421    2.40000000e+00   4.70000000e+00   4.60900000e+01   2.30450000e+01   
2422    2.50000000e+00   4.70000000e+00   4.70900000e+01   2.35450000e+01   
2423    2.60000000e+00   4.70000000e+00   4.80900000e+01   2.40450000e+01   
2424    2.70000000e+00   4.70000000e+00   4.90900000e+01   2.45450000e+01   
2425    2.80000000e+00   4.70000000e+00   5.00900000e+01   2.50450000e+01   
2426    2.90000000e+00   4.70000000e+00   5.10900000e+01   2.55450000e+01   
2427    3.00000000e+00   4.70000000e+00   5.20900000e+01   2.60450000e+01   
2428    3.10000000e+00   4.70000000e+00   5.30900000e+01   2.65450000e+01   
2429    3.20000000e+00   4.70000000e+00   5.40900000e+01   2.70450000e+01   
2430    3.30000000e+00   4.70000000e+00   5.50900000e+01   2.75450000e+01   
2431    3.40000000e+00   4.70000000e+00   5.60900000e+01   2.80450000e+01   
2432    3.50000000e+00   4.70000000e+00   5.70900000e+01   2.85450000e+01   
2433    3.60000000e+00   4.70000000e+00   5.80900000e+01   2.90450000e+01   
2434    3.70000000e+00   4.70000000e+00   5.90900000e+01   2.95450000e+01   
2435    3.80000000e+00   4.70000000e+00   6.00900000e+01   3.00450000e+01   
2436    3.90000000e+00   4.70000000e+00   6.10900000e+01   3.05450000e+01   
2437    4.00000000e+00   4.70000000e+00   6.20900000e+01   3.10450000e+01   
2438    4.10000000e+00   4.70000000e+00   6.30900000e+01   3.15450000e+01   
2439    4.20000000e+00   4.70000000e+00   6.40900000e+01   3.20450000e+01   
2440    4.30000000e+00   4.70000000e+00   6.50900000e+01   3.25450000e+01   
2441    4.40000000e+00   4.70000000e+00   6.60900000e+01   3.30450000e+01   
2442    4.50000000e+00   4.70000000e+00   6.70900000e+01   3.35450000e+01   
2443    4.60000000e+00   4.70000000e+00   6.80900000e+01   3.40450000e+01   
2444    4.70000000e+00   4.70000000e+00   6.90900000e+01   3.45450000e+01   
2445    4.80000000e+00   4.70000000e+00   7.00900000e+01   3.50450000e+01   
2446    4.90000000e+00   4.70000000e+00   7.10900000e+01   3.55450000e+01   
2447    5.00000000e+00   4.70000000e+00   7.20900000e+01   3.60450000e+01   
2448    0.00000000e+00   4.80000000e+00   2.30400000e+01   1.15200000e+01   
2449    1.00000000e-01   4.80000000e+00   2.40400000e+01   1.20200000e+01   
2450    2.00000000e-01   4.80000000e+00   2.50400000e+01   1.25200000e+01   
2451    3.00000000e-01   4.80000000e+00   2.60400000e+01   1.30200000e+01   
2452    4.00000000e-01   4.80000000e+00   2.70400000e+01   1.35200000e+01   
2453    5.00000000e-01   4.80000000e+00   2.80400000e+01   1.40200000e+01   
2454    6.00000000e-01   4.80000000e+00   2.90400000e+01   1.45200000e+01   
2455    7.00000000e-01   4.80000000e+00   3.00400000e+01   1.50200000e+01   
2456    8.00000000e-01   4.80000000e+00   3.10400000e+01   1.55200000e+01   
2457    9.00000000e-01   4.80000000e+00   3.20400000e+01   1.60200000e+01   
2458    1.00000000e+00   4.80000000e+00   3.30400000e+01   1.65200000e+01   
2459    1.10000000e+00   4.80000000e+00   3.40400000e+01   1.70200000e+01   
2460    1.20000000e+00   4.80000000e+00   3.50400000e+01   1.75200000e+01   
2461    1.30000000e+00   4.80000000e+00   3.60400000e+01   1.80200000e+01   
2462    1.40000000e+00   4.80000000e+00   3.70400000e+01   1.85200000e+01   
2463    1.50000000e+00   4.80000000e+00   3.80400000e+01   1.90200000e+01   
2464    1.60000000e+00   4.80000000e+00   3.90400000e+01   1.95200000e+01   
2465    1.70000000e+00   4.80000000e+00   4.00400000e+01   2.00200000e+01   
2466    1.80000000e+00   4.80000000e+00   4.10400000e+01   2.05200000e+01   
2467    1.90000000e+00   4.80000000e+00   4.20400000e+01   2.10200000e+01   
2468    2.00000000e+00   4.80000000e+00   4.30400000e+01   2.15200000e+01   
2469    2.10000000e+00   4.80000000e+00   4.40400000e+01   2.20200000e+01   
2470    2.20000000e+00   4.80000000e+00   4.50400000e+01   2.25200000e+01   
2471    2.30000000e+00   4.80000000e+00   4.60400000e+01   2.30200000e+01   
2472    2.40000000e+00   4.80000000e+00   4.70400000e+01   2.35200000e+01   
2473    2.50000000e+00   4.80000000e+00   4.80400000e+01   2.40200000e+01   
2474    2.60000000e+00   4.80000000e+00   4.90400000e+01   2.45200000e+01   
2475    2.70000000e+00   4.80000000e+00   5.00400000e+01   2.50200000e+01   
2476    2.80000000e+00   4.80000000e+00   5.10400000e+01   2.55200000e+01   
2477    2.90000000e+00   4.80000000e+00   5.20400000e+01   2.60200000e+01   
2478    3.00000000e+00   4.80000000e+00   5.30400000e+01   2.65200000e+01   
2479    3.10000000e+00   4.80000000e+00   5.40400000e+01   2.70200000e+01   
2480    3.20000000e+00   4.80000000e+00   5.50400000e+01   2.75200000e+01   
2481    3.30000000e+00   4.80000000e+00   5.60400000e+01   2.80200000e+01   
2482    3.40000000e+00   4.80000000e+00   5.70400000e+01   2.85200000e+01   
2483    3.50000000e+00   4.80000000e+00   5.80400000e+01   2.90200000e+01   
2484    3.60000000e+00   4.80000000e+00   5.90400000e+01   2.95200000e+01   
2485    3.70000000e+00   4.80000000e+00   6.00400000e+01   3.00200000e+01   
2486    3.80000000e+00   4.80000000e+00   6.10400000e+01   3.05200000e+01   
2487    3.90000000e+00   4.80000000e+00   6.20400000e+01   3.10200000e+01   
2488    4.00000000e+00   4.80000000e+00   6.30400000e+01   3.15200000e+01   
2489    4.10000000e+00   4.80000000e+00   6.40400000e+01   3.20200000e+01   
2490    4.20000000e+00   4.80000000e+00   6.50400000e+01   3.25200000e+01   
2491    4.30000000e+00   4.80000000e+00   6.60400000e+01   3.30200000e+01   
2492    4.40000000e+00   4.80000000e+00   6.70400000e+01   3.35200000e+01   
2493    4.50000000e+00   4.80000000e+00   6.80400000e+01   3.40200000e+01   
2494    4.60000000e+00   4.80000000e+00   6.90400000e+01   3.45200000e+01   
2495    4.70000000e+00   4.80000000e+00   7.00400000e+01   3.50200000e+01   
2496    4.80000000e+00   4.80000000e+00   7.10400000e+01   3.55200000e+01   
2497    4.90000000e+00   4.80000000e+00   7.20400000e+01   3.60200000e+01   
2498    5.00000000e+00   4.80000000e+00   7.30400000e+01   3.65200000e+01   
2499    0.00000000e+00   4.90000000e+00   2.40100000e+01   1.20050000e+01   
2500    1.00000000e-01   4.90000000e+00   2.50100000e+01   1.25050000e+01   
2501    2.00000000e-01   4.90000000e+00   2.60100000e+01   1.30050000e+01   
2502    3.00000000e-01   4.90000000e+00   2.70100000e+01   1.35050000e+01   
2503    4.00000000e-01   4.90000000e+00   2.80100000e+01   1.40050000e+01   
2504    5.00000000e-01   4.90000000e+00   2.90100000e+01   1.45050000e+01   
2505    6.00000000e-01   4.90000000e+00   3.00100000e+01   1.50050000e+01   
2506    7.00000000e-01   4.90000000e+00   3.10100000e+01   1.55050000e+01   
2507    8.00000000e-01   4.90000000e+00   3.20100000e+01   1.60050000e+01   
2508    9.00000000e-01   4.90000000e+00   3.30100000e+01   1.65050000e+01   
2509    1.00000000e+00   4.90000000e+00   3.40100000e+01   1.70050000e+01   
2510    1.10000000e+00   4.90000000e+00   3.50100000e+01   1.75050000e+01   
2511    1.20000000e+00   4.90000000e+00   3.60100000e+01   1.80050000e+01   
2512    1.30000000e+00   4.90000000e+00   3.70100000e+01   1.85050000e+01   
2513    1.40000000e+00   4.90000000e+00   3.80100000e+01   1.90050000e+01   
2514    1.50000000e+00   4.90000000e+00   3.90100000e+01   1.95050000e+01   
2515    1.60000000e+00   4.90000000e+00   4.00100000e+01   2.00050000e+01   
2516    1.70000000e+00   4.90000000e+00   4.10100000e+01   2.05050000e+01   
2517    1.80000000e+00   4.90000000e+00   4.20100000e+01   2.10050000e+01   
2518    1.90000000e+00   4.90000000e+00   4.30100000e+01   2.15050000e+01   
2519    2.00000000e+00   4.90000000e+00   4.40100000e+01   2.20050000e+01   
2520    2.10000000e+00   4.90000000e+00   4.50100000e+01   2.25050000e+01   
2521    2.20000000e+00   4.90000000e+00   4.60100000e+01   2.30050000e+01   
2522    2.30000000e+00   4.90000000e+00   4.70100000e+01   2.35050000e+01   
2523    2.40000000e+00   4.90000000e+00   4.80100000e+01   2.40050000e+01   
2524    2.50000000e+00   4.90000000e+00   4.90100000e+01   2.45050000e+01   
2525    2.60000000e+00   4.90000000e+00   5.00100000e+01   2.50050000e+01   
2526    2.70000000e+00   4.90000000e+00   5.10100000e+01   2.55050000e+01   
2527    2.80000000e+00   4.90000000e+00   5.20100000e+01   2.60050000e+01   
2528    2.90000000e+00   4.90000000e+00   5.30100000e+01   2.65050000e+01   
2529    3.00000000e+00   4.90000000e+00   5.40100000e+01   2.70050000e+01   
2530    3.10000000e+00   4.90000000e+00   5.50100000e+01   2.75050000e+01   
2531    3.20000000e+00   4.90000000e+00   5.60100000e+01   2.80050000e+01   
2532    3.30000000e+00   4.90000000e+00   5.70100000e+01   2.85050000e+01   
2533    3.40000000e+00   4.90000000e+00   5.80100000e+01   2.90050000e+01   
2534    3.50000000e+00   4.90000000e+00   5.90100000e+01   2.95050000e+01   
2535    3.60000000e+00   4.90000000e+00   6.00100000e+01   3.00050000e+01   
2536    3.70000000e+00   4.90000000e+00   6.10100000e+01   3.05050000e+01   
2537    3.80000000e+00   4.90000000e+00   6.20100000e+01   3.10050000e+01   
2538    3.90000000e+00   4.90000000e+00   6.30100000e+01   3.15050000e+01   
2539    4.00000000e+00   4.90000000e+00   6.40100000e+01   3.20050000e+01   
2540    4.10000000e+00   4.90000000e+00   6.50100000e+01   3.25050000e+01   
2541    4.20000000e+00   4.90000000e+00   6.60100000e+01   3.30050000e+01   
2542    4.30000000e+00   4.90000000e+00   6.70100000e+01   3.35050000e+01   
2543    4.40000000e+00   4.90000000e+00   6.80100000e+01   3.40050000e+01   
2544    4.50000000e+00   4.90000000e+00   6.90100000e+01   3.45050000e+01   
2545    4.60000000e+00   4.90000000e+00   7.00100000e+01   3.50050000e+01   
2546    4.70000000e+00   4.90000000e+00   7.10100000e+01   3.55050000e+01   
2547    4.80000000e+00   4.90000000e+00   7.20100000e+01   3.60050000e+01   
2548    4.90000000e+00   4.90000000e+00   7.30100000e+01   3.65050000e+01   
2549    5.00000000e+00   4.90000000e+00   7.40100000e+01   3.70050000e+01   
2550    0.00000000e+00   5.00000000e+00   2.50000000e+01   1.25000000e+01   
2551    1.00000000e-01   5.00000000e+00   2.60000000e+01   1.30000000e+01   
2552    2.00000000e-01   5.00000000e+00   2.70000000e+01   1.35000000e+01   
2553    3.00000000e-01   5.00000000e+00   2.80000000e+01   1.40000000e+01   
2554    4.00000000e-01   5.00000000e+00   2.90000000e+01   1.45000000e+01   
2555    5.00000000e-01   5.00000000e+00   3.00000000e+01   1.50000000e+01   
2556    6.00000000e-01   5.00000000e+00   3.10000000e+01   1.55000000e+01   
2557    7.00000000e-01   5.00000000e+00   3.20000000e+01   1.60000000e+01   
2558    8.00000000e-01   5.00000000e+00   3.30000000e+01   1.65000000e+01   
2559    9.00000000e-01   5.00000000e+00   3.40000000e+01   1.70000000e+01   
2560    1.00000000e+00   5.00000000e+00   3.50000000e+01   1.75000000e+01   
2561    1.10000000e+00   5.00000000e+00   3.60000000e+01   1.80000000e+01   
2562    1.20000000e+00   5.00000000e+00   3.70000000e+01   1.85000000e+01   
2563    1.30000000e+00   5.00000000e+00   3.80000000e+01   1.90000000e+01   
2564    1.40000000e+00   5.00000000e+00   3.90000000e+01   1.95000000e+01   
2565    1.50000000e+00   5.00000000e+00   4.00000000e+01   2.00000000e+01   
