Index          TIME                 V(4)              {V(1)+1.5}              V(6)
1044    1.90047553029e-03    1.09601099000e+00    1.50776805325e+00    0.00000000000e+00    
1045    1.90047580780e-03    1.25772582124e+00    1.50780335289e+00    0.00000000000e+00    
1046    1.90047636283e-03    1.59267553177e+00    1.50787481660e+00    0.00000000000e+00    
1047    1.90047691787e-03    1.92261690304e+00    1.50794716200e+00    0.00000000000e+00    
1048    1.90047747290e-03    2.23950456424e+00    1.50802017594e+00    0.00000000000e+00    
1049    1.90047802793e-03    2.54483148838e+00    1.50809364598e+00    0.00000000000e+00    
1050    1.90047858296e-03    2.84040188940e+00    1.50816729189e+00    0.00000000000e+00    
1051    1.90047913800e-03    3.12743609953e+00    1.50824082601e+00    0.00000000000e+00    
1052    1.90047969303e-03    3.40674691971e+00    1.50831398534e+00    0.00000000000e+00    
1053    1.90048024806e-03    3.67885292348e+00    1.50838653455e+00    0.00000000000e+00    
1054    1.90048080309e-03    3.94411525962e+00    1.50845826234e+00    0.00000000000e+00    
1055    1.90048135813e-03    4.20277237102e+00    1.50852897638e+00    0.00000000000e+00    
1056    1.90048191316e-03    4.45501171521e+00    1.50859850107e+00    0.00000000000e+00    
1057    1.90048246819e-03    4.70096866152e+00    1.50866667707e+00    0.00000000000e+00    
1058    1.90048302322e-03    4.94076935831e+00    1.50873336216e+00    0.00000000000e+00    
1059    1.90048357825e-03    5.17451581470e+00    1.50879843241e+00    0.00000000000e+00    
1060    1.90048413329e-03    5.40231586230e+00    1.50886178346e+00    0.00000000000e+00    
1061    1.90048468832e-03    5.62426426808e+00    1.50892333122e+00    0.00000000000e+00    
1062    1.90048524335e-03    5.84046633131e+00    1.50898301218e+00    0.00000000000e+00    
1063    1.90048579838e-03    6.05101863754e+00    1.50904078286e+00    0.00000000000e+00    
1064    1.90048635342e-03    6.25602903957e+00    1.50909661904e+00    0.00000000000e+00    
1065    1.90048690845e-03    6.45559832139e+00    1.50915051424e+00    0.00000000000e+00    
1066    1.90048746348e-03    6.64983779674e+00    1.50920247821e+00    0.00000000000e+00    
1067    1.90048801851e-03    6.83885225579e+00    1.50925253494e+00    0.00000000000e+00    
1068    1.90048857355e-03    7.02275580075e+00    1.50930072089e+00    0.00000000000e+00    
1069    1.90048912858e-03    7.20165611543e+00    1.50934708294e+00    0.00000000000e+00    
1070    1.90048968361e-03    7.37566889599e+00    1.50939167672e+00    0.00000000000e+00    
1071    1.90049023864e-03    7.54490336712e+00    1.50943456475e+00    0.00000000000e+00    
1072    1.90049079368e-03    7.70947554378e+00    1.50947581500e+00    0.00000000000e+00    
1073    1.90049134871e-03    7.86949488275e+00    1.50951549940e+00    0.00000000000e+00    
1074    1.90049190374e-03    8.02507654606e+00    1.50955369268e+00    0.00000000000e+00    
1075    1.90049245877e-03    8.17632907231e+00    1.50959047120e+00    0.00000000000e+00    
1076    1.90049301381e-03    8.32336577265e+00    1.50962591219e+00    0.00000000000e+00    
1077    1.90049356884e-03    8.46629331295e+00    1.50966009276e+00    0.00000000000e+00    
1078    1.90049412387e-03    8.60522234651e+00    1.50969308948e+00    0.00000000000e+00    
1079    1.90049467890e-03    8.74025690844e+00    1.50972497765e+00    0.00000000000e+00    
1080    1.90049523393e-03    8.87150437010e+00    1.50975583108e+00    0.00000000000e+00    
1081    1.90049578897e-03    8.99906555824e+00    1.50978572154e+00    0.00000000000e+00    
1082    1.90049634400e-03    9.12304410177e+00    1.50981471872e+00    0.00000000000e+00    
1083    1.90049689903e-03    9.24353719894e+00    1.50984288984e+00    0.00000000000e+00    
1084    1.90049800910e-03    9.47450230283e+00    1.50989703875e+00    0.00000000000e+00    
1085    1.90049911916e-03    9.69266585799e+00    1.50994862027e+00    0.00000000000e+00    
1086    1.90050022923e-03    9.89875115142e+00    1.50999807878e+00    0.00000000000e+00    
1087    1.90050133929e-03    1.00934430074e+01    1.51004581596e+00    0.00000000000e+00    
1088    1.90050244936e-03    1.02773959049e+01    1.51009219187e+00    0.00000000000e+00    
1089    1.90050355942e-03    1.04512262464e+01    1.51013752632e+00    0.00000000000e+00    
1090    1.90050466949e-03    1.06155215189e+01    1.51018210159e+00    0.00000000000e+00    
1091    1.90050577955e-03    1.07708327996e+01    1.51022616536e+00    0.00000000000e+00    
1092    1.90050688961e-03    1.09176844505e+01    1.51026993458e+00    0.00000000000e+00    
1093    1.90050799968e-03    1.10565668026e+01    1.51031359929e+00    0.00000000000e+00    
1094    1.90050910974e-03    1.11879461231e+01    1.51035732663e+00    0.00000000000e+00    
1095    1.90051021981e-03    1.13122573630e+01    1.51040126424e+00    0.00000000000e+00    
1096    1.90051132987e-03    1.14299142322e+01    1.51044554340e+00    0.00000000000e+00    
1097    1.90051243994e-03    1.15413019371e+01    1.51049028148e+00    0.00000000000e+00    
1098    1.90051355000e-03    1.16467872487e+01    1.51053558405e+00    0.00000000000e+00    
1099    1.90051466007e-03    1.17467111897e+01    1.51058154642e+00    0.00000000000e+00    
1100    1.90051577013e-03    1.18413990167e+01    1.51062825506e+00    0.00000000000e+00    
1101    1.90051688020e-03    1.19311528416e+01    1.51067578845e+00    0.00000000000e+00    
1102    1.90051799026e-03    1.20162614694e+01    1.51072421811e+00    0.00000000000e+00    
1103    1.90051910033e-03    1.20969929476e+01    1.51077360895e+00    0.00000000000e+00    
1104    1.90052021039e-03    1.21736043550e+01    1.51082401994e+00    0.00000000000e+00    
1105    1.90052132046e-03    1.22463337226e+01    1.51087550430e+00    0.00000000000e+00    
1106    1.90052243052e-03    1.23154103587e+01    1.51092810975e+00    0.00000000000e+00    
1107    1.90052465065e-03    1.24435217956e+01    1.51103685877e+00    0.00000000000e+00    
1108    1.90052687078e-03    1.25594238983e+01    1.51115051761e+00    0.00000000000e+00    
1109    1.90052909091e-03    1.26645259229e+01    1.51126926907e+00    0.00000000000e+00    
1110    1.90053131104e-03    1.27600882790e+01    1.51139320383e+00    0.00000000000e+00    
1111    1.90053353117e-03    1.28472294422e+01    1.51152231962e+00    0.00000000000e+00    
1112    1.90053575130e-03    1.29269479406e+01    1.51165652609e+00    0.00000000000e+00    
1113    1.90053797143e-03    1.30001264441e+01    1.51179565543e+00    0.00000000000e+00    
1114    1.90054019156e-03    1.30675528993e+01    1.51193947634e+00    0.00000000000e+00    
1115    1.90054241169e-03    1.31299237337e+01    1.51208771092e+00    0.00000000000e+00    
1116    1.90054463182e-03    1.31878632182e+01    1.51224005095e+00    0.00000000000e+00    
1117    1.90054685195e-03    1.32419238329e+01    1.51239617318e+00    0.00000000000e+00    
1118    1.90054907208e-03    1.32926019547e+01    1.51255575169e+00    0.00000000000e+00    
1119    1.90055351233e-03    1.33856498430e+01    1.51288388260e+00    0.00000000000e+00    
1120    1.90055795259e-03    1.34696859576e+01    1.51322223206e+00    0.00000000000e+00    
1121    1.90056239285e-03    1.35467963728e+01    1.51356877408e+00    0.00000000000e+00    
1122    1.90056683311e-03    1.36183184535e+01    1.51392181931e+00    0.00000000000e+00    
1123    1.90057127337e-03    1.36849811525e+01    1.51427998979e+00    0.00000000000e+00    
1124    1.90057571363e-03    1.37471270269e+01    1.51464218358e+00    0.00000000000e+00    
1125    1.90058015389e-03    1.38049201283e+01    1.51500753000e+00    0.00000000000e+00    
1126    1.90058459415e-03    1.38584975229e+01    1.51537535327e+00    0.00000000000e+00    
1127    1.90058903441e-03    1.39080237118e+01    1.51574513612e+00    0.00000000000e+00    
1128    1.90059347467e-03    1.39537098956e+01    1.51611649029e+00    0.00000000000e+00    
1129    1.90060235518e-03    1.40346338816e+01    1.51686274622e+00    0.00000000000e+00    
1130    1.90061123570e-03    1.41031374644e+01    1.51761273046e+00    0.00000000000e+00    
1131    1.90062011622e-03    1.41610895231e+01    1.51836562115e+00    0.00000000000e+00    
1132    1.90062899674e-03    1.42101321912e+01    1.51912099140e+00    0.00000000000e+00    
1133    1.90063787726e-03    1.42516533150e+01    1.51987862252e+00    0.00000000000e+00    
1134    1.90064675777e-03    1.42868219860e+01    1.52063840518e+00    0.00000000000e+00    
1135    1.90065563829e-03    1.43166154276e+01    1.52140028087e+00    0.00000000000e+00    
1136    1.90067339933e-03    1.43635612657e+01    1.52293017171e+00    0.00000000000e+00    
1137    1.90070892140e-03    1.44226592462e+01    1.52601354067e+00    0.00000000000e+00    
1138    1.90074444347e-03    1.44525917925e+01    1.52912600172e+00    0.00000000000e+00    
1139    1.90077996555e-03    1.44680777983e+01    1.53226395321e+00    0.00000000000e+00    
1140    1.90081548762e-03    1.44765583631e+01    1.53542346253e+00    0.00000000000e+00    
1141    1.90085100969e-03    1.44817014997e+01    1.53860076097e+00    0.00000000000e+00    
1142    1.90088653176e-03    1.44852801548e+01    1.54179233721e+00    0.00000000000e+00    
1143    1.90092205383e-03    1.44881268047e+01    1.54499485155e+00    0.00000000000e+00    
1144    1.90095757591e-03    1.44906214413e+01    1.54820584686e+00    0.00000000000e+00    
1145    1.90099309798e-03    1.44929233244e+01    1.55142352485e+00    0.00000000000e+00    
1146    1.90102862005e-03    1.44951005213e+01    1.55464651131e+00    0.00000000000e+00    
1147    1.90109966420e-03    1.44991610144e+01    1.56110404714e+00    0.00000000000e+00    
1148    1.90117070834e-03    1.45028656966e+01    1.56757253934e+00    0.00000000000e+00    
1149    1.90124175249e-03    1.45062288399e+01    1.57404772082e+00    0.00000000000e+00    
1150    1.90131279663e-03    1.45092817551e+01    1.58052670529e+00    0.00000000000e+00    
1151    1.90138384077e-03    1.45120586893e+01    1.58700750313e+00    0.00000000000e+00    
1152    1.90145488492e-03    1.45145987252e+01    1.59348874134e+00    0.00000000000e+00    
1153    1.90152592906e-03    1.45169321695e+01    1.59996945775e+00    0.00000000000e+00    
1154    1.90166801735e-03    1.45211045734e+01    1.61292671618e+00    0.00000000000e+00    
1155    1.90195219393e-03    1.45279922836e+01    1.63881602413e+00    0.00000000000e+00    
1156    1.90223637051e-03    1.45334814392e+01    1.66466511576e+00    0.00000000000e+00    
1157    1.90252054709e-03    1.45380383380e+01    1.69047066625e+00    0.00000000000e+00    
1158    1.90308890025e-03    1.45454267575e+01    1.74194933902e+00    0.00000000000e+00    
1159    1.90365725340e-03    1.45512248306e+01    1.79325126595e+00    0.00000000000e+00    
1160    1.90479395972e-03    1.45601932035e+01    1.89532638017e+00    0.00000000000e+00    
1161    1.90593066603e-03    1.45669332430e+01    1.99669885326e+00    0.00000000000e+00    
1162    1.90820407866e-03    1.45770451852e+01    2.19735328664e+00    0.00000000000e+00    
1163    1.91275090391e-03    1.45906305740e+01    2.59042549061e+00    0.00000000000e+00    
1164    1.91729772917e-03    1.45997189943e+01    2.97272224926e+00    0.00000000000e+00    
1165    1.92184455443e-03    1.46066415184e+01    3.34452676656e+00    0.00000000000e+00    
1166    1.92639137968e-03    1.46122613688e+01    3.70612004638e+00    0.00000000000e+00    
1167    1.93093820494e-03    1.46170069603e+01    4.05777804834e+00    0.00000000000e+00    
1168    1.93548503019e-03    1.46211211405e+01    4.39977069264e+00    0.00000000000e+00    
1169    1.94003185545e-03    1.46247584978e+01    4.73236138545e+00    0.00000000000e+00    
1170    1.94457868070e-03    1.46280210785e+01    5.05580691521e+00    0.00000000000e+00    
1171    1.94912550596e-03    1.46309822191e+01    5.37035740718e+00    0.00000000000e+00    
1172    1.95367233122e-03    1.46336944817e+01    5.67625641441e+00    0.00000000000e+00    
1173    1.95821915647e-03    1.46361983815e+01    5.97374099307e+00    0.00000000000e+00    
1174    1.96276598173e-03    1.46385246942e+01    6.26304184701e+00    0.00000000000e+00    
1175    1.96731280698e-03    1.46406980431e+01    6.54438344433e+00    0.00000000000e+00    
1176    1.97185963224e-03    1.46427381717e+01    6.81798417583e+00    0.00000000000e+00    
1177    1.97640645749e-03    1.46446610129e+01    7.08405648581e+00    0.00000000000e+00    
1178    1.98095328275e-03    1.46464801648e+01    7.34280703094e+00    0.00000000000e+00    
1179    1.98550010800e-03    1.46482063687e+01    7.59443681424e+00    0.00000000000e+00    
1180    1.99004693326e-03    1.46498495558e+01    7.83914133927e+00    0.00000000000e+00    
1181    1.99459375852e-03    1.46514171494e+01    8.07711074215e+00    0.00000000000e+00    
1182    1.99914058377e-03    1.46529167769e+01    8.30852993901e+00    0.00000000000e+00    
1183    2.00000000000e-03    1.46531926712e+01    8.35154763553e+00    0.00000000000e+00    
1184    2.00000062500e-03    1.46531821493e+01    8.35157920391e+00    9.37500000157e-02    
1185    2.00000097120e-03    1.46531724419e+01    8.35159667389e+00    1.45679963860e-01    
1186    2.00000128278e-03    1.46531621012e+01    8.35161234941e+00    1.92416931347e-01    
1187    2.00000159436e-03    1.46531512850e+01    8.35162799551e+00    2.39153898833e-01    
1188    2.00000221752e-03    1.46531306908e+01    8.35165913748e+00    3.32627833805e-01    
1189    2.00000284068e-03    1.46531157187e+01    8.35169015383e+00    4.26101768778e-01    
1190    2.00000346384e-03    1.46531068833e+01    8.35172112914e+00    5.19575703750e-01    
1191    2.00000471016e-03    1.46530999285e+01    8.35178310343e+00    7.06523573695e-01    
1192    2.00000595648e-03    1.46531004978e+01    8.35184515398e+00    8.93471443640e-01    
1193    2.00000720280e-03    1.46531035776e+01    8.35190727599e+00    1.08041931359e+00    
1194    2.00000844911e-03    1.46531074036e+01    8.35196944331e+00    1.26736718353e+00    
1195    2.00000969543e-03    1.46531114384e+01    8.35203163824e+00    1.45431505348e+00    
1196    2.00001094175e-03    1.46531154642e+01    8.35209385067e+00    1.64126292342e+00    
1197    2.00001218807e-03    1.46531193811e+01    8.35215607413e+00    1.82821079337e+00    
1198    2.00001343439e-03    1.46531231530e+01    8.35221830540e+00    2.01515866331e+00    
1199    2.00001592703e-03    1.46531301684e+01    8.35234278086e+00    2.38905440320e+00    
1200    2.00001841967e-03    1.46531365600e+01    8.35246726815e+00    2.76295014309e+00    
1201    2.00002091231e-03    1.46531423524e+01    8.35259175997e+00    3.13684588298e+00    
1202    2.00002340494e-03    1.46531476542e+01    8.35271625367e+00    3.51074162287e+00    
1203    2.00002589758e-03    1.46531525397e+01    8.35284074703e+00    3.88463736276e+00    
1204    2.00002839022e-03    1.46531570797e+01    8.35296523919e+00    4.25853310265e+00    
