Index        TIME          {V(4)+1.5}          V(6)             V(7)
1586    1.40069195e-03   3.08137205e+00   5.84262383e-01   1.00000000e+00   
1587    1.40069888e-03   3.08155254e+00   5.84227058e-01   1.00000000e+00   
1588    1.40070581e-03   3.08173837e+00   5.84191732e-01   1.00000000e+00   
1589    1.40071273e-03   3.08192671e+00   5.84156404e-01   1.00000000e+00   
1590    1.40071966e-03   3.08211506e+00   5.84121076e-01   1.00000000e+00   
1591    1.40072659e-03   3.08230125e+00   5.84085747e-01   1.00000000e+00   
1592    1.40073352e-03   3.08248334e+00   5.84050416e-01   1.00000000e+00   
1593    1.40074044e-03   3.08265970e+00   5.84015084e-01   1.00000000e+00   
1594    1.40075430e-03   3.08298015e+00   5.83944418e-01   1.00000000e+00   
1595    1.40076815e-03   3.08326221e+00   5.83873746e-01   1.00000000e+00   
1596    1.40078201e-03   3.08350249e+00   5.83803071e-01   1.00000000e+00   
1597    1.40080972e-03   3.08381753e+00   5.83661706e-01   1.00000000e+00   
1598    1.40083743e-03   3.08398556e+00   5.83520324e-01   1.00000000e+00   
1599    1.40085742e-03   3.08403993e+00   5.83418309e-01   1.00000000e+00   
1600    1.40087295e-03   3.08404690e+00   5.83339039e-01   1.00000000e+00   
1601    1.40088460e-03   3.08403453e+00   5.83279616e-01   1.00000000e+00   
1602    1.40089624e-03   3.08400681e+00   5.83220191e-01   1.00000000e+00   
1603    1.40090633e-03   3.08397268e+00   5.83168689e-01   1.00000000e+00   
1604    1.40091642e-03   3.08392984e+00   5.83117185e-01   1.00000000e+00   
1605    1.40092651e-03   3.08387960e+00   5.83065679e-01   1.00000000e+00   
1606    1.40093660e-03   3.08382321e+00   5.83014170e-01   1.00000000e+00   
1607    1.40094669e-03   3.08376182e+00   5.82962659e-01   1.00000000e+00   
1608    1.40095678e-03   3.08369647e+00   5.82911146e-01   1.00000000e+00   
1609    1.40096687e-03   3.08362811e+00   5.82859631e-01   1.00000000e+00   
1610    1.40097696e-03   3.08355759e+00   5.82808113e-01   1.00000000e+00   
1611    1.40098705e-03   3.08348564e+00   5.82756592e-01   1.00000000e+00   
1612    1.40100723e-03   3.08334052e+00   5.82653545e-01   1.00000000e+00   
1613    1.40102741e-03   3.08319726e+00   5.82550488e-01   1.00000000e+00   
1614    1.40104759e-03   3.08305790e+00   5.82447421e-01   1.00000000e+00   
1615    1.40106778e-03   3.08292356e+00   5.82344346e-01   1.00000000e+00   
1616    1.40110814e-03   3.08267561e+00   5.82138166e-01   1.00000000e+00   
1617    1.40118886e-03   3.08223237e+00   5.81725695e-01   1.00000000e+00   
1618    1.40124670e-03   3.08193041e+00   5.81430072e-01   1.00000000e+00   
1619    1.40130453e-03   3.08163572e+00   5.81134373e-01   1.00000000e+00   
1620    1.40136237e-03   3.08134330e+00   5.80838596e-01   1.00000000e+00   
1621    1.40142021e-03   3.08105075e+00   5.80542743e-01   1.00000000e+00   
1622    1.40153588e-03   3.08046216e+00   5.79950807e-01   1.00000000e+00   
1623    1.40176723e-03   3.07927888e+00   5.78766016e-01   1.00000000e+00   
1624    1.40222992e-03   3.07690641e+00   5.76392769e-01   1.00000000e+00   
1625    1.40315532e-03   3.07214683e+00   5.71631679e-01   1.00000000e+00   
1626    1.40500610e-03   3.06256991e+00   5.62051684e-01   1.00000000e+00   
1627    1.40870766e-03   3.04318927e+00   5.42664986e-01   1.00000000e+00   
1628    1.41611079e-03   3.00355763e+00   5.03021665e-01   1.00000000e+00   
1629    1.42611079e-03   2.94831377e+00   4.47760866e-01   1.00000000e+00   
1630    1.43611079e-03   2.89130336e+00   3.90732959e-01   1.00000000e+00   
1631    1.44611079e-03   2.83274894e+00   3.32163007e-01   1.00000000e+00   
1632    1.45010000e-03   2.80901447e+00   3.08419367e-01   1.00000000e+00   
1633    1.45010050e-03   2.80901149e+00   3.08416379e-01   9.95000000e-01   
1634    1.45010086e-03   2.80900933e+00   3.08414207e-01   9.91366084e-01   
1635    1.45010123e-03   2.80900716e+00   3.08412035e-01   9.87732168e-01   
1636    1.45010159e-03   2.80900497e+00   3.08409863e-01   9.84098252e-01   
1637    1.45010195e-03   2.80900278e+00   3.08407691e-01   9.80464336e-01   
1638    1.45010232e-03   2.80900056e+00   3.08405519e-01   9.76830420e-01   
1639    1.45010268e-03   2.80899831e+00   3.08403347e-01   9.73196504e-01   
1640    1.45010304e-03   2.80899601e+00   3.08401175e-01   9.69562588e-01   
1641    1.45010341e-03   2.80899366e+00   3.08399003e-01   9.65928672e-01   
1642    1.45010377e-03   2.80899123e+00   3.08396831e-01   9.62294756e-01   
1643    1.45010413e-03   2.80898870e+00   3.08394659e-01   9.58660840e-01   
1644    1.45010450e-03   2.80898606e+00   3.08392487e-01   9.55026924e-01   
1645    1.45010486e-03   2.80898329e+00   3.08390315e-01   9.51393008e-01   
1646    1.45010522e-03   2.80898034e+00   3.08388143e-01   9.47759093e-01   
1647    1.45010595e-03   2.80897354e+00   3.08383799e-01   9.40491261e-01   
1648    1.45010659e-03   2.80896660e+00   3.08379954e-01   9.34058116e-01   
1649    1.45010724e-03   2.80895853e+00   3.08376109e-01   9.27624971e-01   
1650    1.45010788e-03   2.80894907e+00   3.08372264e-01   9.21191826e-01   
1651    1.45010852e-03   2.80893797e+00   3.08368419e-01   9.14758681e-01   
1652    1.45010917e-03   2.80892493e+00   3.08364574e-01   9.08325536e-01   
1653    1.45010981e-03   2.80890965e+00   3.08360729e-01   9.01892391e-01   
1654    1.45011045e-03   2.80889180e+00   3.08356884e-01   8.95459246e-01   
1655    1.45011110e-03   2.80887106e+00   3.08353038e-01   8.89026101e-01   
1656    1.45011174e-03   2.80884707e+00   3.08349193e-01   8.82592956e-01   
1657    1.45011238e-03   2.80881947e+00   3.08345348e-01   8.76159811e-01   
1658    1.45011303e-03   2.80878788e+00   3.08341503e-01   8.69726666e-01   
1659    1.45011431e-03   2.80870560e+00   3.08333813e-01   8.56860376e-01   
1660    1.45011560e-03   2.80860098e+00   3.08326123e-01   8.43994086e-01   
1661    1.45011689e-03   2.80847071e+00   3.08318432e-01   8.31127796e-01   
1662    1.45011817e-03   2.80831142e+00   3.08310742e-01   8.18261506e-01   
1663    1.45011946e-03   2.80811973e+00   3.08303052e-01   8.05395216e-01   
1664    1.45012075e-03   2.80789228e+00   3.08295361e-01   7.92528926e-01   
1665    1.45012203e-03   2.80762569e+00   3.08287671e-01   7.79662636e-01   
1666    1.45012332e-03   2.80731664e+00   3.08279981e-01   7.66796346e-01   
1667    1.45012461e-03   2.80696181e+00   3.08272290e-01   7.53930056e-01   
1668    1.45012718e-03   2.80604354e+00   3.08256909e-01   7.28197476e-01   
1669    1.45012975e-03   2.80489208e+00   3.08241528e-01   7.02464896e-01   
1670    1.45013233e-03   2.80348394e+00   3.08226147e-01   6.76732316e-01   
1671    1.45013490e-03   2.80179675e+00   3.08210766e-01   6.50999736e-01   
1672    1.45013747e-03   2.79980930e+00   3.08195385e-01   6.25267156e-01   
1673    1.45014005e-03   2.79750158e+00   3.08180004e-01   5.99534576e-01   
1674    1.45014519e-03   2.79146411e+00   3.08149241e-01   5.48069416e-01   
1675    1.45015034e-03   2.78388260e+00   3.08118478e-01   4.96604256e-01   
1676    1.45015549e-03   2.77465349e+00   3.08087714e-01   4.45139096e-01   
1677    1.45016063e-03   2.76369090e+00   3.08056951e-01   3.93673936e-01   
1678    1.45017093e-03   2.73439898e+00   3.07995422e-01   2.90743616e-01   
1679    1.45018122e-03   2.69752907e+00   3.07933892e-01   1.87813296e-01   
1680    1.45019151e-03   2.65305898e+00   3.07872361e-01   8.48829757e-02   
1681    1.45020000e-03   2.61128021e+00   3.07821618e-01   -1.40369238e-12  
1682    1.45021029e-03   2.55424816e+00   3.07760084e-01   0.00000000e+00   
1683    1.45021935e-03   2.50027105e+00   3.07705945e-01   0.00000000e+00   
1684    1.45022841e-03   2.44373133e+00   3.07651804e-01   0.00000000e+00   
1685    1.45023746e-03   2.38582338e+00   3.07597662e-01   0.00000000e+00   
1686    1.45024652e-03   2.32763191e+00   3.07543520e-01   0.00000000e+00   
1687    1.45025557e-03   2.27010525e+00   3.07489376e-01   0.00000000e+00   
1688    1.45026463e-03   2.21404856e+00   3.07435231e-01   0.00000000e+00   
1689    1.45027369e-03   2.16012662e+00   3.07381085e-01   0.00000000e+00   
1690    1.45028274e-03   2.10887137e+00   3.07326939e-01   0.00000000e+00   
1691    1.45029180e-03   2.06069199e+00   3.07272791e-01   0.00000000e+00   
1692    1.45030085e-03   2.01588623e+00   3.07218642e-01   0.00000000e+00   
1693    1.45030991e-03   1.97465221e+00   3.07164493e-01   0.00000000e+00   
1694    1.45031897e-03   1.93710031e+00   3.07110342e-01   0.00000000e+00   
1695    1.45032802e-03   1.90326477e+00   3.07056190e-01   0.00000000e+00   
1696    1.45033708e-03   1.87311481e+00   3.07002038e-01   0.00000000e+00   
1697    1.45034613e-03   1.84656511e+00   3.06947884e-01   0.00000000e+00   
1698    1.45035519e-03   1.82348558e+00   3.06893729e-01   0.00000000e+00   
1699    1.45036425e-03   1.80371040e+00   3.06839574e-01   0.00000000e+00   
1700    1.45037330e-03   1.78704616e+00   3.06785417e-01   0.00000000e+00   
1701    1.45038236e-03   1.77327926e+00   3.06731260e-01   0.00000000e+00   
1702    1.45039141e-03   1.76218246e+00   3.06677101e-01   0.00000000e+00   
1703    1.45040047e-03   1.75352068e+00   3.06622941e-01   0.00000000e+00   
1704    1.45040953e-03   1.74705593e+00   3.06568781e-01   0.00000000e+00   
1705    1.45041858e-03   1.74255169e+00   3.06514619e-01   0.00000000e+00   
1706    1.45042552e-03   1.74014774e+00   3.06473154e-01   0.00000000e+00   
1707    1.45042943e-03   1.73910545e+00   3.06449764e-01   0.00000000e+00   
1708    1.45043162e-03   1.73861674e+00   3.06436660e-01   0.00000000e+00   
1709    1.45043282e-03   1.73837679e+00   3.06429472e-01   0.00000000e+00   
1710    1.45043402e-03   1.73816442e+00   3.06422285e-01   0.00000000e+00   
1711    1.45043522e-03   1.73797911e+00   3.06415097e-01   0.00000000e+00   
1712    1.45043763e-03   1.73771252e+00   3.06400721e-01   0.00000000e+00   
1713    1.45044003e-03   1.73754582e+00   3.06386346e-01   0.00000000e+00   
1714    1.45044243e-03   1.73747492e+00   3.06371970e-01   0.00000000e+00   
1715    1.45044484e-03   1.73749579e+00   3.06357594e-01   0.00000000e+00   
1716    1.45044590e-03   1.73752274e+00   3.06351218e-01   0.00000000e+00   
1717    1.45044697e-03   1.73756705e+00   3.06344841e-01   0.00000000e+00   
1718    1.45044804e-03   1.73762837e+00   3.06338465e-01   0.00000000e+00   
1719    1.45045017e-03   1.73781630e+00   3.06325712e-01   0.00000000e+00   
1720    1.45045230e-03   1.73806683e+00   3.06312960e-01   0.00000000e+00   
1721    1.45045443e-03   1.73837731e+00   3.06300207e-01   0.00000000e+00   
1722    1.45045656e-03   1.73874513e+00   3.06287454e-01   0.00000000e+00   
1723    1.45046083e-03   1.73968985e+00   3.06261948e-01   0.00000000e+00   
1724    1.45046509e-03   1.74082414e+00   3.06236442e-01   0.00000000e+00   
1725    1.45046936e-03   1.74212919e+00   3.06210936e-01   0.00000000e+00   
1726    1.45047362e-03   1.74358694e+00   3.06185429e-01   0.00000000e+00   
1727    1.45047789e-03   1.74518011e+00   3.06159923e-01   0.00000000e+00   
1728    1.45048215e-03   1.74689217e+00   3.06134416e-01   0.00000000e+00   
1729    1.45048641e-03   1.74870739e+00   3.06108909e-01   0.00000000e+00   
1730    1.45049068e-03   1.75061080e+00   3.06083401e-01   0.00000000e+00   
1731    1.45049921e-03   1.75466314e+00   3.06032386e-01   0.00000000e+00   
1732    1.45050774e-03   1.75886588e+00   3.05981370e-01   0.00000000e+00   
1733    1.45051626e-03   1.76313565e+00   3.05930352e-01   0.00000000e+00   
1734    1.45052479e-03   1.76740027e+00   3.05879334e-01   0.00000000e+00   
1735    1.45053332e-03   1.77159823e+00   3.05828315e-01   0.00000000e+00   
1736    1.45054185e-03   1.77567795e+00   3.05777296e-01   0.00000000e+00   
1737    1.45055038e-03   1.77959710e+00   3.05726275e-01   0.00000000e+00   
1738    1.45055891e-03   1.78332188e+00   3.05675253e-01   0.00000000e+00   
1739    1.45057596e-03   1.78983554e+00   3.05573208e-01   0.00000000e+00   
1740    1.45059302e-03   1.79534421e+00   3.05471158e-01   0.00000000e+00   
1741    1.45061008e-03   1.79984707e+00   3.05369106e-01   0.00000000e+00   
1742    1.45062803e-03   1.80353082e+00   3.05261701e-01   0.00000000e+00   
1743    1.45064598e-03   1.80625799e+00   3.05154292e-01   0.00000000e+00   
1744    1.45066393e-03   1.80815015e+00   3.05046880e-01   0.00000000e+00   
1745    1.45067750e-03   1.80915999e+00   3.04965675e-01   0.00000000e+00   
1746    1.45068923e-03   1.80975604e+00   3.04895488e-01   0.00000000e+00   
1747    1.45069850e-03   1.81007265e+00   3.04840042e-01   0.00000000e+00   
1748    1.45070609e-03   1.81023850e+00   3.04794624e-01   0.00000000e+00   
1749    1.45070991e-03   1.81029961e+00   3.04771738e-01   0.00000000e+00   
1750    1.45071374e-03   1.81033951e+00   3.04748852e-01   0.00000000e+00   
1751    1.45071689e-03   1.81035867e+00   3.04729979e-01   0.00000000e+00   
1752    1.45072004e-03   1.81036480e+00   3.04711106e-01   0.00000000e+00   
1753    1.45072320e-03   1.81035856e+00   3.04692233e-01   0.00000000e+00   
1754    1.45072635e-03   1.81034062e+00   3.04673359e-01   0.00000000e+00   
1755    1.45072951e-03   1.81031164e+00   3.04654486e-01   0.00000000e+00   
1756    1.45073266e-03   1.81027225e+00   3.04635612e-01   0.00000000e+00   
1757    1.45073581e-03   1.81022308e+00   3.04616739e-01   0.00000000e+00   
1758    1.45073897e-03   1.81016475e+00   3.04597865e-01   0.00000000e+00   
1759    1.45074212e-03   1.81009785e+00   3.04578991e-01   0.00000000e+00   
1760    1.45074843e-03   1.80993437e+00   3.04541243e-01   0.00000000e+00   
1761    1.45075473e-03   1.80974548e+00   3.04503494e-01   0.00000000e+00   
1762    1.45076104e-03   1.80953523e+00   3.04465745e-01   0.00000000e+00   
1763    1.45076735e-03   1.80930737e+00   3.04427995e-01   0.00000000e+00   
1764    1.45077366e-03   1.80906541e+00   3.04390245e-01   0.00000000e+00   
1765    1.45077996e-03   1.80881258e+00   3.04352494e-01   0.00000000e+00   
1766    1.45078627e-03   1.80855184e+00   3.04314743e-01   0.00000000e+00   
1767    1.45079258e-03   1.80828589e+00   3.04276991e-01   0.00000000e+00   
1768    1.45079889e-03   1.80801719e+00   3.04239239e-01   0.00000000e+00   
1769    1.45081150e-03   1.80748458e+00   3.04163734e-01   0.00000000e+00   
1770    1.45082412e-03   1.80696911e+00   3.04088226e-01   0.00000000e+00   
1771    1.45083673e-03   1.80648004e+00   3.04012717e-01   0.00000000e+00   
1772    1.45084935e-03   1.80602394e+00   3.03937205e-01   0.00000000e+00   
1773    1.45086196e-03   1.80560501e+00   3.03861692e-01   0.00000000e+00   
1774    1.45088719e-03   1.80492312e+00   3.03710660e-01   0.00000000e+00   
1775    1.45091242e-03   1.80438737e+00   3.03559620e-01   0.00000000e+00   
1776    1.45093765e-03   1.80397818e+00   3.03408573e-01   0.00000000e+00   
1777    1.45096288e-03   1.80367165e+00   3.03257518e-01   0.00000000e+00   
1778    1.45098198e-03   1.80348772e+00   3.03143172e-01   0.00000000e+00   
1779    1.45100108e-03   1.80334154e+00   3.03028822e-01   0.00000000e+00   
1780    1.45101712e-03   1.80323966e+00   3.02932769e-01   0.00000000e+00   
1781    1.45103316e-03   1.80315353e+00   3.02836714e-01   0.00000000e+00   
1782    1.45104920e-03   1.80307862e+00   3.02740655e-01   0.00000000e+00   
1783    1.45106524e-03   1.80301108e+00   3.02644593e-01   0.00000000e+00   
1784    1.45108128e-03   1.80294775e+00   3.02548528e-01   0.00000000e+00   
1785    1.45109732e-03   1.80288608e+00   3.02452460e-01   0.00000000e+00   
1786    1.45111337e-03   1.80282411e+00   3.02356389e-01   0.00000000e+00   
1787    1.45112941e-03   1.80276042e+00   3.02260315e-01   0.00000000e+00   
1788    1.45114545e-03   1.80269401e+00   3.02164238e-01   0.00000000e+00   
1789    1.45117753e-03   1.80254743e+00   3.01972075e-01   0.00000000e+00   
1790    1.45120961e-03   1.80238730e+00   3.01779899e-01   0.00000000e+00   
1791    1.45127378e-03   1.80202998e+00   3.01395510e-01   0.00000000e+00   
1792    1.45132671e-03   1.80171995e+00   3.01078363e-01   0.00000000e+00   
1793    1.45137965e-03   1.80140230e+00   3.00761182e-01   0.00000000e+00   
1794    1.45143258e-03   1.80108184e+00   3.00443968e-01   0.00000000e+00   
1795    1.45148552e-03   1.80076111e+00   3.00126720e-01   0.00000000e+00   
1796    1.45159138e-03   1.80012271e+00   2.99492126e-01   0.00000000e+00   
1797    1.45180312e-03   1.79885168e+00   2.98222540e-01   0.00000000e+00   
1798    1.45222660e-03   1.79631126e+00   2.95681786e-01   0.00000000e+00   
1799    1.45307355e-03   1.79122436e+00   2.90594017e-01   0.00000000e+00   
1800    1.45476745e-03   1.78102588e+00   2.80393936e-01   0.00000000e+00   
1801    1.45815526e-03   1.76053469e+00   2.59899648e-01   0.00000000e+00   
1802    1.46493087e-03   1.71920795e+00   2.18567140e-01   0.00000000e+00   
1803    1.47493087e-03   1.65751240e+00   1.56863483e-01   0.00000000e+00   
1804    1.48493087e-03   1.59519707e+00   9.45407570e-02   0.00000000e+00   
1805    1.49493087e-03   1.53250644e+00   3.18449222e-02   0.00000000e+00   
1806    1.50000000e-03   1.50066359e+00   3.67381906e-16   1.62630326e-12   
1807    1.50000050e-03   1.50066045e+00   -3.14159265e-06  5.00000000e-03   
1808    1.50000082e-03   1.50065843e+00   -5.15983739e-06  8.21213627e-03   
1809    1.50000114e-03   1.50065642e+00   -7.17808213e-06  1.14242725e-02   
1810    1.50000146e-03   1.50065442e+00   -9.19632687e-06  1.46364088e-02   
1811    1.50000178e-03   1.50065242e+00   -1.12145716e-05  1.78485451e-02   
1812    1.50000211e-03   1.50065044e+00   -1.32328163e-05  2.10606813e-02   
1813    1.50000243e-03   1.50064848e+00   -1.52510611e-05  2.42728176e-02   
1814    1.50000268e-03   1.50064692e+00   -1.68625449e-05  2.68375738e-02   
1815    1.50000294e-03   1.50064539e+00   -1.84740288e-05  2.94023300e-02   
1816    1.50000320e-03   1.50064389e+00   -2.00855126e-05  3.19670861e-02   
1817    1.50000345e-03   1.50064241e+00   -2.16969964e-05  3.45318423e-02   
1818    1.50000371e-03   1.50064096e+00   -2.33084803e-05  3.70965985e-02   
1819    1.50000397e-03   1.50063956e+00   -2.49199641e-05  3.96613547e-02   
1820    1.50000422e-03   1.50063821e+00   -2.65314479e-05  4.22261109e-02   
1821    1.50000448e-03   1.50063691e+00   -2.81429318e-05  4.47908670e-02   
